,Player,Rating,mu,sigma,skill99CI,Player Name,Player DOB
337,1990-07-20Riley Milne,"trueskill.Rating(mu=24.481, sigma=8.156)",24.481379654,8.15604222187,0.0132529883461,Riley Milne,1990-07-20
338,1990-03-24Tayte Pears,"trueskill.Rating(mu=26.461, sigma=5.986)",26.4613577901,5.98625699714,8.50258679868,Tayte Pears,1990-03-24
339,1979-08-18Stuart Dew,"trueskill.Rating(mu=23.190, sigma=6.329)",23.1897200959,6.32860100701,4.20391707491,Stuart Dew,1979-08-18
340,1985-05-20Brendon Goddard,"trueskill.Rating(mu=30.050, sigma=3.925)",30.0498281343,3.92460463641,18.2760142251,Brendon Goddard,1985-05-20
341,1989-07-11Ben McEvoy,"trueskill.Rating(mu=26.181, sigma=4.574)",26.1814641474,4.57371549815,12.4603176529,Ben McEvoy,1989-07-11
342,1983-06-03Nick Maxwell,"trueskill.Rating(mu=28.322, sigma=4.646)",28.3219259056,4.64634924062,14.3828781838,Nick Maxwell,1983-06-03
343,1991-07-16Dylan Grimes,"trueskill.Rating(mu=30.191, sigma=5.679)",30.190813822,5.67907583746,13.1535863096,Dylan Grimes,1991-07-16
344,1993-03-16Dylan Buckley,"trueskill.Rating(mu=18.774, sigma=6.930)",18.7742303399,6.93013574829,-2.01617690495,Dylan Buckley,1993-03-16
345,1986-01-14Sam Butler,"trueskill.Rating(mu=27.098, sigma=4.801)",27.0984200815,4.80082249618,12.6959525929,Sam Butler,1986-01-14
346,1977-02-24Jason Akermanis,"trueskill.Rating(mu=31.867, sigma=5.466)",31.8668798084,5.46569155154,15.4698051538,Jason Akermanis,1977-02-24
347,1983-08-28Campbell Brown,"trueskill.Rating(mu=23.018, sigma=4.645)",23.0177219598,4.6449023662,9.08301486125,Campbell Brown,1983-08-28
348,1990-12-13Jack Redpath,"trueskill.Rating(mu=30.307, sigma=7.157)",30.3067749923,7.1565560022,8.83710698565,Jack Redpath,1990-12-13
349,1973-04-03Paul Williams,"trueskill.Rating(mu=24.804, sigma=7.689)",24.8036942484,7.68903727749,1.73658241591,Paul Williams,1973-04-03
350,1988-08-17Lachlan Hansen,"trueskill.Rating(mu=24.436, sigma=4.621)",24.4363759551,4.62065933392,10.5743979534,Lachlan Hansen,1988-08-17
351,1973-06-18Gavin Wanganeen,"trueskill.Rating(mu=24.170, sigma=8.282)",24.1704385669,8.28161417789,-0.674403966759,Gavin Wanganeen,1973-06-18
352,1983-03-29Richard Hadley,"trueskill.Rating(mu=23.382, sigma=6.677)",23.3822309081,6.67704237154,3.35110379346,Richard Hadley,1983-03-29
353,1983-07-15Richard Cole,"trueskill.Rating(mu=26.677, sigma=7.973)",26.6770797313,7.97307586819,2.75785212678,Richard Cole,1983-07-15
354,1988-03-21Shaun Hampson,"trueskill.Rating(mu=24.882, sigma=5.500)",24.8817769943,5.50020812722,8.38115261267,Shaun Hampson,1988-03-21
355,1985-06-05Josh Thurgood,"trueskill.Rating(mu=21.685, sigma=8.102)",21.6849548753,8.10164973253,-2.61999432233,Josh Thurgood,1985-06-05
356,1983-02-11Andrew Welsh,"trueskill.Rating(mu=20.483, sigma=5.661)",20.4830365779,5.66116260724,3.49954875619,Andrew Welsh,1983-02-11
357,1995-01-01Kurt Heatherley,"trueskill.Rating(mu=22.723, sigma=8.268)",22.7232886189,8.26796326947,-2.08060118955,Kurt Heatherley,1995-01-01
358,1987-03-26Stephen Tiller,"trueskill.Rating(mu=26.987, sigma=7.298)",26.9870759248,7.29793647382,5.09326650331,Stephen Tiller,1987-03-26
359,1984-01-28Brent Moloney,"trueskill.Rating(mu=21.303, sigma=5.131)",21.3026108403,5.13146355594,5.90822017249,Brent Moloney,1984-01-28
360,1986-10-23Max Bailey,"trueskill.Rating(mu=32.784, sigma=6.766)",32.783781078,6.76587651793,12.4861515242,Max Bailey,1986-10-23
361,1987-12-02Cameron Richardson,"trueskill.Rating(mu=20.709, sigma=7.860)",20.7092367299,7.8595470017,-2.86940427525,Cameron Richardson,1987-12-02
362,1985-09-28Ricky Dyson,"trueskill.Rating(mu=22.019, sigma=5.542)",22.019014404,5.54164388155,5.39408275939,Ricky Dyson,1985-09-28
363,1990-02-02Joseph Daye,"trueskill.Rating(mu=22.541, sigma=7.988)",22.5413400249,7.98802169689,-1.42272506582,Joseph Daye,1990-02-02
364,1976-03-03Fraser Gehrig,"trueskill.Rating(mu=23.303, sigma=6.596)",23.3027418659,6.59553197218,3.51614594935,Fraser Gehrig,1976-03-03
365,1976-08-06Tyson Edwards,"trueskill.Rating(mu=22.896, sigma=5.564)",22.8962779176,5.56388400831,6.20462589264,Tyson Edwards,1976-08-06
366,1989-12-13Dean Terlich,"trueskill.Rating(mu=18.597, sigma=7.104)",18.5969700798,7.10362640978,-2.71390914952,Dean Terlich,1989-12-13
367,1986-02-22Zac Dawson,"trueskill.Rating(mu=26.895, sigma=4.738)",26.8950809608,4.73807335594,12.680860893,Zac Dawson,1986-02-22
368,1988-02-26Tommy Walsh,"trueskill.Rating(mu=22.650, sigma=7.867)",22.6502842953,7.86703542002,-0.950821964746,Tommy Walsh,1988-02-26
369,1997-01-16Kade Stewart,"trueskill.Rating(mu=26.535, sigma=8.212)",26.535178198,8.21172646982,1.89999878851,Kade Stewart,1997-01-16
370,1995-09-18Matt Scharenberg,"trueskill.Rating(mu=25.924, sigma=8.053)",25.9242574994,8.05294003182,1.76543740393,Matt Scharenberg,1995-09-18
371,1988-12-30Isaac Smith,"trueskill.Rating(mu=29.229, sigma=5.194)",29.2288776581,5.19424256765,13.6461499552,Isaac Smith,1988-12-30
372,1985-11-08Colin Sylvia,"trueskill.Rating(mu=22.546, sigma=4.876)",22.5458547516,4.87602354672,7.91778411144,Colin Sylvia,1985-11-08
373,1994-07-23Adam Saad,"trueskill.Rating(mu=21.419, sigma=7.029)",21.4189908533,7.02936597482,0.330892928817,Adam Saad,1994-07-23
374,1988-05-12Bachar Houli,"trueskill.Rating(mu=31.410, sigma=4.621)",31.4096503794,4.62066141521,17.5476661337,Bachar Houli,1988-05-12
375,1993-04-15Nathan Broad,"trueskill.Rating(mu=24.213, sigma=8.219)",24.2127417526,8.21877849021,-0.443593717999,Nathan Broad,1993-04-15
376,1990-10-23Clancee Pearce,"trueskill.Rating(mu=23.895, sigma=5.369)",23.8954808299,5.36871915495,7.78932336503,Clancee Pearce,1990-10-23
377,1993-07-29Chad Wingard,"trueskill.Rating(mu=28.241, sigma=5.100)",28.2413560374,5.09960153383,12.9425514359,Chad Wingard,1993-07-29
378,1988-01-19John Anthony,"trueskill.Rating(mu=23.818, sigma=6.339)",23.8180732503,6.33864911994,4.80212589049,John Anthony,1988-01-19
379,1990-06-02Luke Shuey,"trueskill.Rating(mu=36.019, sigma=4.775)",36.0186192504,4.77504958911,21.6934704831,Luke Shuey,1990-06-02
380,1982-06-23Paul Chambers,"trueskill.Rating(mu=22.922, sigma=7.673)",22.9218713214,7.6734465188,-0.0984682350266,Paul Chambers,1982-06-23
381,1974-02-27Drew Banfield,"trueskill.Rating(mu=27.720, sigma=7.489)",27.7203636833,7.48909741434,5.25307144029,Drew Banfield,1974-02-27
382,1987-01-23Jarryd Roughead,"trueskill.Rating(mu=29.691, sigma=4.165)",29.690510402,4.16486715562,17.1959089351,Jarryd Roughead,1987-01-23
383,1976-07-10Brendon Lade,"trueskill.Rating(mu=29.146, sigma=5.542)",29.1460638921,5.54188853883,12.5203982756,Brendon Lade,1976-07-10
384,1995-10-03Zach Merrett,"trueskill.Rating(mu=24.205, sigma=6.319)",24.2046121451,6.31910754122,5.24728952144,Zach Merrett,1995-10-03
385,1986-02-10Ben Davies,"trueskill.Rating(mu=25.419, sigma=8.017)",25.4186837983,8.01721623545,1.36703509192,Ben Davies,1986-02-10
386,1982-09-22Domenic Cassisi,"trueskill.Rating(mu=32.414, sigma=4.570)",32.4144633184,4.56978793762,18.7050995055,Domenic Cassisi,1982-09-22
387,1982-10-21Graham Johncock,"trueskill.Rating(mu=25.515, sigma=5.032)",25.5147666279,5.0317742439,10.4194438963,Graham Johncock,1982-10-21
388,1993-01-02Mitch Grigg,"trueskill.Rating(mu=27.681, sigma=7.457)",27.6811698111,7.45745483077,5.3088053188,Mitch Grigg,1993-01-02
389,1994-11-02Sean Lemmens,"trueskill.Rating(mu=23.868, sigma=6.684)",23.8681898549,6.68375438936,3.81692668686,Sean Lemmens,1994-11-02
390,1994-04-03Kamdyn McIntosh,"trueskill.Rating(mu=27.036, sigma=7.025)",27.0357962636,7.02462675368,5.96191600256,Kamdyn McIntosh,1994-04-03
391,1989-09-01Patrick Veszpremi,"trueskill.Rating(mu=26.119, sigma=7.236)",26.1192997183,7.23552786878,4.41271611191,Patrick Veszpremi,1989-09-01
392,1995-08-22Tom Boyd,"trueskill.Rating(mu=27.821, sigma=6.878)",27.8206616549,6.87791008717,7.1869313934,Tom Boyd,1995-08-22
393,1991-05-08Jaryd Cachia,"trueskill.Rating(mu=25.600, sigma=7.562)",25.6004559818,7.56187977939,2.91481664361,Jaryd Cachia,1991-05-08
394,1988-07-24Ricky Petterd,"trueskill.Rating(mu=24.258, sigma=5.663)",24.2584101022,5.66304696331,7.26926921229,Ricky Petterd,1988-07-24
395,1988-10-19Tim Mohr,"trueskill.Rating(mu=17.573, sigma=6.983)",17.5732841786,6.98265613168,-3.37468421647,Tim Mohr,1988-10-19
396,1989-01-19Josh Hill,"trueskill.Rating(mu=35.375, sigma=4.440)",35.3753170572,4.43979330051,22.0559371557,Josh Hill,1989-01-19
397,1993-07-14Alex Forster,"trueskill.Rating(mu=24.367, sigma=8.271)",24.3667805077,8.2712799708,-0.447059404722,Alex Forster,1993-07-14
398,1980-06-06Peter Street,"trueskill.Rating(mu=21.023, sigma=6.773)",21.0230895252,6.77280725408,0.704667762946,Peter Street,1980-06-06
399,1991-02-05Derick Wanganeen,"trueskill.Rating(mu=25.255, sigma=8.302)",25.2553140365,8.30173676352,0.35010374595,Derick Wanganeen,1991-02-05
400,1992-07-16Matthew Watson,"trueskill.Rating(mu=26.481, sigma=7.316)",26.4812794748,7.31626662676,4.53247959453,Matthew Watson,1992-07-16
401,1981-10-12Brent LeCras,"trueskill.Rating(mu=26.199, sigma=8.187)",26.1994657338,8.1869806863,1.63852367487,Brent LeCras,1981-10-12
402,1986-09-25Chris Knights,"trueskill.Rating(mu=23.142, sigma=5.417)",23.1418212532,5.41662197838,6.89195531805,Chris Knights,1986-09-25
403,1991-03-16Josh Cowan,"trueskill.Rating(mu=30.912, sigma=7.878)",30.9116093129,7.87820111919,7.27700595534,Josh Cowan,1991-03-16
404,1983-04-07Josh Head,"trueskill.Rating(mu=22.349, sigma=7.859)",22.3486393592,7.85914907785,-1.22880787436,Josh Head,1983-04-07
405,1993-03-09Dylan Shiel,"trueskill.Rating(mu=27.498, sigma=5.767)",27.4979300819,5.76702611346,10.1968517416,Dylan Shiel,1993-03-09
406,1993-03-10Curtly Hampton,"trueskill.Rating(mu=18.607, sigma=6.701)",18.6074474853,6.70125372462,-1.49631368856,Curtly Hampton,1993-03-10
407,1994-10-09Timmy Sumner,"trueskill.Rating(mu=25.087, sigma=7.579)",25.0869459762,7.57860777053,2.35112266465,Timmy Sumner,1994-10-09
408,1996-01-04Christian Petracca,"trueskill.Rating(mu=26.744, sigma=7.499)",26.7438577954,7.49871904096,4.24770067253,Christian Petracca,1996-01-04
409,1993-05-19Elliott Kavanagh,"trueskill.Rating(mu=20.946, sigma=7.678)",20.9460301914,7.67766769778,-2.08697290192,Elliott Kavanagh,1993-05-19
410,1992-09-22Luke Brown,"trueskill.Rating(mu=23.521, sigma=5.464)",23.5206952028,5.46443155878,7.1274005265,Luke Brown,1992-09-22
411,1986-08-30Mark LeCras,"trueskill.Rating(mu=28.368, sigma=4.399)",28.3679460275,4.39874138969,15.1717218584,Mark LeCras,1986-08-30
412,1987-01-27Ed Barlow,"trueskill.Rating(mu=25.389, sigma=6.786)",25.389332895,6.78565079468,5.03238051101,Ed Barlow,1987-01-27
413,1992-04-26Tom Young,"trueskill.Rating(mu=24.781, sigma=7.255)",24.7812646339,7.25542855129,3.01497898007,Tom Young,1992-04-26
414,1978-07-13Troy Simmonds,"trueskill.Rating(mu=21.368, sigma=6.037)",21.36750029,6.03722014067,3.25583986804,Troy Simmonds,1978-07-13
415,1993-06-04Lin Jong,"trueskill.Rating(mu=23.711, sigma=6.718)",23.7106265774,6.71792515817,3.55685110284,Lin Jong,1993-06-04
416,1989-01-10Kyle Reimers,"trueskill.Rating(mu=25.415, sigma=6.017)",25.4150604531,6.01716905464,7.36355328912,Kyle Reimers,1989-01-10
417,1992-07-13Michael Evans,"trueskill.Rating(mu=23.278, sigma=7.725)",23.2778803564,7.72455151443,0.104225813158,Michael Evans,1992-07-13
418,1979-04-03Mark Bolton,"trueskill.Rating(mu=20.450, sigma=7.421)",20.4496367626,7.42139871885,-1.81455939395,Mark Bolton,1979-04-03
419,1995-03-23Jack Hiscox,"trueskill.Rating(mu=23.387, sigma=8.229)",23.3874558462,8.22872855782,-1.29872982726,Jack Hiscox,1995-03-23
420,1977-02-08Barry Hall,"trueskill.Rating(mu=25.386, sigma=5.119)",25.3855523803,5.11878279332,10.0292040003,Barry Hall,1977-02-08
421,1982-04-02Tim Clarke,"trueskill.Rating(mu=28.508, sigma=6.933)",28.5080686499,6.93339701839,7.70787759475,Tim Clarke,1982-04-02
422,1985-06-18Joel Perry,"trueskill.Rating(mu=18.976, sigma=7.966)",18.9757370691,7.96550277263,-4.92077124884,Joel Perry,1985-06-18
423,1984-05-14Andrew Browne,"trueskill.Rating(mu=18.051, sigma=7.686)",18.0512426852,7.68619082669,-5.0073297949,Andrew Browne,1984-05-14
424,1986-10-26Chris Egan,"trueskill.Rating(mu=23.753, sigma=7.618)",23.7528405396,7.61775560789,0.89957371594,Chris Egan,1986-10-26
425,1988-01-07Robert Eddy,"trueskill.Rating(mu=36.346, sigma=6.779)",36.3459098356,6.77910632493,16.0085908608,Robert Eddy,1988-01-07
426,1989-01-21Craig Bird,"trueskill.Rating(mu=27.218, sigma=4.621)",27.2182189945,4.62116390478,13.3547272802,Craig Bird,1989-01-21
427,1976-05-03Chris Scott,"trueskill.Rating(mu=23.976, sigma=8.256)",23.9761677675,8.25560207341,-0.790638452721,Chris Scott,1976-05-03
428,1992-05-18Nick Haynes,"trueskill.Rating(mu=27.183, sigma=6.197)",27.1825645835,6.19741130223,8.59033067683,Nick Haynes,1992-05-18
429,1991-06-26Jack Fitzpatrick,"trueskill.Rating(mu=21.714, sigma=7.540)",21.7141584364,7.53989294844,-0.90552040888,Jack Fitzpatrick,1991-06-26
430,1982-05-10Daniel Harris,"trueskill.Rating(mu=20.819, sigma=5.204)",20.8190393923,5.20423410519,5.2063370767,Daniel Harris,1982-05-10
431,1989-02-27Isaac Weetra,"trueskill.Rating(mu=23.390, sigma=8.211)",23.3895068553,8.21130198306,-1.24439909393,Isaac Weetra,1989-02-27
432,1990-07-15Sam Wright,"trueskill.Rating(mu=34.219, sigma=4.854)",34.218672805,4.85398585963,19.6567152261,Sam Wright,1990-07-15
433,1993-06-26Nick OBrien,"trueskill.Rating(mu=20.181, sigma=7.696)",20.1806730043,7.69592281579,-2.90709544309,Nick OBrien,1993-06-26
434,1981-01-28Robert Haddrill,"trueskill.Rating(mu=22.083, sigma=8.172)",22.0833587473,8.17179741423,-2.43203349535,Robert Haddrill,1981-01-28
435,1985-09-23Matthew Moody,"trueskill.Rating(mu=25.857, sigma=6.979)",25.8573976663,6.97893522358,4.92059199555,Matthew Moody,1985-09-23
436,1983-03-02Daniel Gilmore,"trueskill.Rating(mu=28.443, sigma=6.862)",28.4432925431,6.86199298062,7.85731360125,Daniel Gilmore,1983-03-02
437,1991-05-25Gerrick Weedon,"trueskill.Rating(mu=23.332, sigma=8.242)",23.3323165962,8.24195312364,-1.39354277475,Gerrick Weedon,1991-05-25
438,1988-09-18Jay van Berlo,"trueskill.Rating(mu=23.989, sigma=6.937)",23.9889152603,6.93739172216,3.1767400938,Jay van Berlo,1988-09-18
439,1984-08-07Andrew Mackie,"trueskill.Rating(mu=30.962, sigma=4.267)",30.9616550705,4.26658125531,18.1619113046,Andrew Mackie,1984-08-07
440,1982-01-21Ryan Houlihan,"trueskill.Rating(mu=19.448, sigma=5.662)",19.4482159688,5.66205522152,2.46205030426,Ryan Houlihan,1982-01-21
441,1993-06-03Fletcher Roberts,"trueskill.Rating(mu=20.480, sigma=6.692)",20.4799523341,6.6922521448,0.403195899738,Fletcher Roberts,1993-06-03
442,1982-09-20Justin Koschitzke,"trueskill.Rating(mu=29.204, sigma=4.944)",29.2041542283,4.94359364816,14.3733732838,Justin Koschitzke,1982-09-20
443,1988-10-31Jack Riewoldt,"trueskill.Rating(mu=31.042, sigma=4.242)",31.0417183908,4.24227763609,18.3148854825,Jack Riewoldt,1988-10-31
444,1987-03-04Cameron Wood,"trueskill.Rating(mu=14.248, sigma=6.225)",14.247547047,6.22546018359,-4.42883350381,Cameron Wood,1987-03-04
445,1992-11-08Jason Johannisen,"trueskill.Rating(mu=25.640, sigma=6.153)",25.6398024999,6.15275004116,7.18155237642,Jason Johannisen,1992-11-08
446,1993-12-14Jed Bews,"trueskill.Rating(mu=24.587, sigma=6.868)",24.5867870748,6.86806548348,3.98259062437,Jed Bews,1993-12-14
447,1988-05-16Chris Dawes,"trueskill.Rating(mu=30.697, sigma=5.316)",30.6967728219,5.31594426044,14.7489400406,Chris Dawes,1988-05-16
448,1984-04-27Jason Gram,"trueskill.Rating(mu=32.469, sigma=4.376)",32.4691139868,4.37562710212,19.3422326805,Jason Gram,1984-04-27
449,1987-03-05Travis Cloke,"trueskill.Rating(mu=27.490, sigma=4.141)",27.489785556,4.14055900198,15.0681085501,Travis Cloke,1987-03-05
450,1988-01-20Nathan Jones,"trueskill.Rating(mu=21.791, sigma=4.237)",21.7912011248,4.2368105056,9.08076960797,Nathan Jones,1988-01-20
451,1987-10-28Jonathan Simpkin,"trueskill.Rating(mu=27.789, sigma=6.954)",27.7885724776,6.95405379716,6.9264110861,Jonathan Simpkin,1987-10-28
452,1991-08-24Travis Colyer,"trueskill.Rating(mu=25.092, sigma=6.066)",25.0920774347,6.06630858843,6.89315166938,Travis Colyer,1991-08-24
453,1993-09-13Mason Wood,"trueskill.Rating(mu=21.518, sigma=7.474)",21.5179332581,7.47380441649,-0.90347999135,Mason Wood,1993-09-13
454,1992-10-19Jed Lamb,"trueskill.Rating(mu=24.246, sigma=6.789)",24.2458070902,6.78853482321,3.88020262054,Jed Lamb,1992-10-19
455,1989-07-09Tom Bellchambers,"trueskill.Rating(mu=19.561, sigma=5.665)",19.5609922563,5.66480102864,2.56658917043,Tom Bellchambers,1989-07-09
456,1978-12-07Scott Welsh,"trueskill.Rating(mu=30.897, sigma=5.818)",30.8972374982,5.81829681017,13.4423470676,Scott Welsh,1978-12-07
457,1989-02-13Rhys Palmer,"trueskill.Rating(mu=20.480, sigma=5.113)",20.4801177915,5.11264173393,5.14219258968,Rhys Palmer,1989-02-13
458,1988-04-10Sam Jacobs,"trueskill.Rating(mu=22.303, sigma=4.927)",22.3027741519,4.92666494328,7.52277932206,Sam Jacobs,1988-04-10
459,1991-06-26Kane Lucas,"trueskill.Rating(mu=26.856, sigma=6.722)",26.8558910189,6.72221404624,6.68924888018,Kane Lucas,1991-06-26
460,1990-11-08Ryan Schoenmakers,"trueskill.Rating(mu=17.099, sigma=5.274)",17.0993396688,5.27404207741,1.27721343655,Ryan Schoenmakers,1990-11-08
461,1993-05-11Clay Smith,"trueskill.Rating(mu=18.868, sigma=6.428)",18.8675046211,6.42792307857,-0.416264614562,Clay Smith,1993-05-11
462,1992-07-12Adam Kennedy,"trueskill.Rating(mu=21.015, sigma=6.049)",21.0154953024,6.04857425587,2.86977253483,Adam Kennedy,1992-07-12
463,1991-09-23Jamie Macmillan,"trueskill.Rating(mu=28.598, sigma=5.035)",28.5981344544,5.03485148262,13.4935800065,Jamie Macmillan,1991-09-23
464,1987-10-17Trent West,"trueskill.Rating(mu=26.999, sigma=6.278)",26.9989963198,6.27800189771,8.16499062667,Trent West,1987-10-17
465,1982-07-14Nick Ries,"trueskill.Rating(mu=21.950, sigma=7.958)",21.950068626,7.9582242309,-1.92460406673,Nick Ries,1982-07-14
466,1978-12-24Warren Tredrea,"trueskill.Rating(mu=32.473, sigma=5.646)",32.4733470674,5.64598374561,15.5353958306,Warren Tredrea,1978-12-24
467,1994-12-06Ciaran Byrne,"trueskill.Rating(mu=23.944, sigma=7.722)",23.9437905106,7.72168712293,0.778729141773,Ciaran Byrne,1994-12-06
468,1990-05-04Nic Naitanui,"trueskill.Rating(mu=30.220, sigma=4.670)",30.2198995048,4.6704996684,16.2084004996,Nic Naitanui,1990-05-04
469,1986-11-17Stefan Martin,"trueskill.Rating(mu=18.235, sigma=5.327)",18.2348456787,5.32667628369,2.25481682761,Stefan Martin,1986-11-17
470,1980-09-18David Wojcinski,"trueskill.Rating(mu=28.524, sigma=5.458)",28.5244050719,5.4582175692,12.1497523643,David Wojcinski,1980-09-18
471,1990-04-14Jarryd Blair,"trueskill.Rating(mu=29.168, sigma=5.120)",29.1682703543,5.11958060983,13.8095285248,Jarryd Blair,1990-04-14
472,1980-01-08Adam Goodes,"trueskill.Rating(mu=31.291, sigma=4.073)",31.2907208097,4.0730932553,19.0714410438,Adam Goodes,1980-01-08
473,1991-08-05Shane Biggs,"trueskill.Rating(mu=26.498, sigma=6.764)",26.4975433821,6.76438678996,6.20438301223,Shane Biggs,1991-08-05
474,1997-08-06Will Snelling,"trueskill.Rating(mu=25.480, sigma=8.288)",25.4796816391,8.28791896329,0.615924749242,Will Snelling,1997-08-06
475,1973-01-18Anthony Koutoufides,"trueskill.Rating(mu=21.093, sigma=7.419)",21.0928424934,7.41922978963,-1.1648468755,Anthony Koutoufides,1973-01-18
476,1995-05-29Nick Holman,"trueskill.Rating(mu=22.251, sigma=7.960)",22.2513164544,7.95955335246,-1.62734360304,Nick Holman,1995-05-29
477,1982-09-11Simon Wiggins,"trueskill.Rating(mu=23.411, sigma=6.568)",23.4111273277,6.56760614483,3.70830889318,Simon Wiggins,1982-09-11
478,1990-11-02Ben Bucovaz,"trueskill.Rating(mu=21.904, sigma=8.160)",21.9044546163,8.1598979717,-2.57523929877,Ben Bucovaz,1990-11-02
479,1991-04-29Liam Shiels,"trueskill.Rating(mu=31.951, sigma=4.952)",31.9514049754,4.95232139016,17.0944408049,Liam Shiels,1991-04-29
480,1975-02-19John Barker,"trueskill.Rating(mu=23.090, sigma=8.006)",23.0898252405,8.00591452013,-0.927918319895,John Barker,1975-02-19
481,1980-01-03Nick Stevens,"trueskill.Rating(mu=25.323, sigma=6.222)",25.3234326176,6.22186146865,6.65784821165,Nick Stevens,1980-01-03
482,1984-05-14Gary Ablett,"trueskill.Rating(mu=26.743, sigma=4.548)",26.7429603068,4.54837496646,13.0978354075,Gary Ablett,1984-05-14
483,1989-05-15Andy Otten,"trueskill.Rating(mu=25.401, sigma=5.589)",25.4010658051,5.58857986295,8.63532621624,Andy Otten,1989-05-15
484,1983-02-04Jarrad Waite,"trueskill.Rating(mu=28.698, sigma=4.585)",28.6981507466,4.58487670986,14.9435206171,Jarrad Waite,1983-02-04
485,1985-09-08Nathan Foley,"trueskill.Rating(mu=31.442, sigma=4.465)",31.4423585226,4.46518422698,18.0468058417,Nathan Foley,1985-09-08
486,1986-03-01Relton Roberts,"trueskill.Rating(mu=24.401, sigma=8.269)",24.4013412042,8.26865580823,-0.404626220534,Relton Roberts,1986-03-01
487,1979-01-29Chris Heffernan,"trueskill.Rating(mu=18.157, sigma=7.455)",18.1571928794,7.45466826561,-4.20681191742,Chris Heffernan,1979-01-29
488,1992-10-12Angus Litherland,"trueskill.Rating(mu=31.416, sigma=7.309)",31.4158377096,7.30876303125,9.48954861585,Angus Litherland,1992-10-12
489,1986-03-06Jarred Moore,"trueskill.Rating(mu=26.873, sigma=5.893)",26.8725396653,5.89311133244,9.19320566798,Jarred Moore,1986-03-06
490,1982-01-05Josh Fraser,"trueskill.Rating(mu=19.366, sigma=5.521)",19.3660674285,5.52107391342,2.8028456883,Josh Fraser,1982-01-05
491,1986-02-23Troy Chaplin,"trueskill.Rating(mu=27.734, sigma=3.997)",27.7343942038,3.99654115914,15.7447707264,Troy Chaplin,1986-02-23
492,1994-07-18Lachie Whitfield,"trueskill.Rating(mu=25.923, sigma=5.852)",25.9225959372,5.85228055199,8.36575428125,Lachie Whitfield,1994-07-18
493,1984-05-01Troy Selwood,"trueskill.Rating(mu=29.339, sigma=5.891)",29.3394868045,5.8905043234,11.6679738343,Troy Selwood,1984-05-01
494,1990-06-07Jamie Bennell,"trueskill.Rating(mu=25.907, sigma=5.711)",25.907228599,5.71069431539,8.77514565278,Jamie Bennell,1990-06-07
495,1984-03-25Kelvin Moore,"trueskill.Rating(mu=18.200, sigma=5.761)",18.2000844001,5.76116218512,0.916597844738,Kelvin Moore,1984-03-25
496,1985-06-11Harry Miller,"trueskill.Rating(mu=22.110, sigma=8.147)",22.1102554907,8.14693320714,-2.33054413076,Harry Miller,1985-06-11
497,1994-02-16Nathan Wright,"trueskill.Rating(mu=28.538, sigma=7.025)",28.537996298,7.02456437051,7.46430318644,Nathan Wright,1994-02-16
498,1994-03-03Ben Kennedy,"trueskill.Rating(mu=19.176, sigma=6.677)",19.1755969029,6.67678646915,-0.854762504557,Ben Kennedy,1994-03-03
499,1987-05-22Tyson Goldsack,"trueskill.Rating(mu=27.415, sigma=4.987)",27.4147993307,4.98718827083,12.4532345182,Tyson Goldsack,1987-05-22
500,1993-04-26Sam Kerridge,"trueskill.Rating(mu=21.483, sigma=6.400)",21.4829562844,6.40025606239,2.28218809721,Sam Kerridge,1993-04-26
501,1974-11-14Scott West,"trueskill.Rating(mu=26.754, sigma=6.428)",26.7541775052,6.42755119209,7.47152392893,Scott West,1974-11-14
502,1976-02-09Shaun McManus,"trueskill.Rating(mu=23.657, sigma=6.209)",23.6566939921,6.20862019089,5.03083341945,Shaun McManus,1976-02-09
503,1983-08-21Djaran Whyman,"trueskill.Rating(mu=24.585, sigma=8.173)",24.5848139908,8.17349019024,0.0643434200993,Djaran Whyman,1983-08-21
504,1990-06-14James Strauss,"trueskill.Rating(mu=24.671, sigma=7.322)",24.6712944959,7.32213750356,2.70488198522,James Strauss,1990-06-14
505,1981-11-06Darren Jolly,"trueskill.Rating(mu=31.410, sigma=4.494)",31.4096482177,4.49378551065,17.9282916858,Darren Jolly,1981-11-06
506,1986-11-06Jordan Russell,"trueskill.Rating(mu=24.495, sigma=5.249)",24.4950025317,5.24931631776,8.74705357844,Jordan Russell,1986-11-06
507,1997-08-24Jade Gresham,"trueskill.Rating(mu=29.551, sigma=7.340)",29.5513580698,7.33993416852,7.53155556426,Jade Gresham,1997-08-24
508,1984-01-20Sean Dempster,"trueskill.Rating(mu=22.195, sigma=4.313)",22.1947861442,4.31339126238,9.25461235709,Sean Dempster,1984-01-20
509,1990-07-20Ashley Smith,"trueskill.Rating(mu=31.431, sigma=6.343)",31.4314035765,6.34250666457,12.4038835828,Ashley Smith,1990-07-20
510,1977-08-11Byron Pickett,"trueskill.Rating(mu=34.611, sigma=6.878)",34.6107371105,6.87831873032,13.9757809195,Byron Pickett,1977-08-11
511,1978-11-10Nathan Eagleton,"trueskill.Rating(mu=27.585, sigma=5.280)",27.5853116122,5.28007283688,11.7450931015,Nathan Eagleton,1978-11-10
512,1988-03-04Liam Patrick,"trueskill.Rating(mu=26.713, sigma=7.562)",26.7126542613,7.56238884748,4.0254877189,Liam Patrick,1988-03-04
513,1983-02-15Alan Didak,"trueskill.Rating(mu=33.567, sigma=5.166)",33.5673565775,5.16638649484,18.068197093,Alan Didak,1983-02-15
